Energy,O_XES
488.1450280060341,0.00018020232179518346
488.16502800603416,0.000180556030629246
488.18502800603414,0.00018090706923412511
488.2050280060341,0.0001812556184921476
488.22502800603417,0.000181601865318822
488.24502800603415,0.00018194600212654484
488.26502800603413,0.00018228822613315974
488.28502800603417,0.00018262873879332884
488.30502800603415,0.00018296774515270055
488.32502800603413,0.00018330545313548094
488.34502800603417,0.00018364207295612248
488.3650380060341,0.00018397798425797102
488.38503800603416,0.00018431306424895064
488.40503800603415,0.0001846476947024195
488.42503800603413,0.00018498208928247425
488.44503800603417,0.00018531646149335017
488.46503800603415,0.00018565102420241292
488.48503800603413,0.00018598598933211518
488.50503800603417,0.00018632156767668486
488.52503800603415,0.0001866579685391223
488.54503800603413,0.00018699539948887036
488.5650380060342,0.0001873340660396407
488.58503800603415,0.00018767417134419277
488.60503800603414,0.00018801591574633259
488.6250380060342,0.0001883594965484011
488.64503800603416,0.0001887051074295914
488.66503800603414,0.00018905293809513398
488.6850380060341,0.0001894031739316227
488.70503800603416,0.00018975599538269364
488.72503800603414,0.0001901115778216349
488.7450380060341,0.00019047009101230838
488.76503800603416,0.00019083169885824206
488.78503800603414,0.00019119655908493336
488.8050380060341,0.00019156482309212402
488.82503800603416,0.00019193663558847457
488.84503800603414,0.0001923121346223317
488.8650380060341,0.00019269145136570953
488.88503800603416,0.0001930747101307322
488.9050480060341,0.00019346222299451176
488.92504800603416,0.00019385371331887778
488.94504800603414,0.00019424947784971804
488.9650480060341,0.00019464961400664614
488.98504800603416,0.00019505421334497158
489.00504800603414,0.00019546336122628277
489.0250480060341,0.0001958771375212078
489.04504800603416,0.00019629561692292445
489.06504800603415,0.00019671886911112703
489.0850480060341,0.00019714695906954027
489.10504800603417,0.00019757994739487943
489.12504800603415,0.00019801789052436975
489.14504800603413,0.0001984608408811289
489.16504800603417,0.00019890884702126836
489.18504800603415,0.0001993619537256591
489.20504800603413,0.00019982020261869672
489.22504800603417,0.0002002836314387585
489.24504800603415,0.00020075227471816318
489.26504800603414,0.0002012261637931597
489.2850480060342,0.00020170532677580782
489.30504800603416,0.00020218978872494614
489.32504800603414,0.0002026795716426337
489.3450480060342,0.00020317469466734833
489.36504800603416,0.00020367517391239016
489.38504800603414,0.0002041810227556282
489.4050480060341,0.00020469225176309437
489.42505800603413,0.00020520912850256477
489.4450580060342,0.00020573114169240102
489.46505800603416,0.00020625855129935216
489.48505800603414,0.00020679135830925505
489.5050580060341,0.00020732956158665356
489.52505800603416,0.0002078731587723582
489.54505800603414,0.0002084221459386058
489.5650580060341,0.00020897651837558317
489.58505800603416,0.00020953627083844124
489.60505800603414,0.00021010139774604714
489.6250580060341,0.00021067189342388305
489.64505800603416,0.00021124775237665565
489.66505800603414,0.00021182896944158542
489.6850580060341,0.00021241553986375017
489.70505800603416,0.00021300745929952105
489.72505800603415,0.00021360472384178425
489.7450580060341,0.00021420733056192937
489.76505800603417,0.00021481527653365503
489.78505800603415,0.00021542855946875145
489.80505800603413,0.00021604717753646432
489.82505800603417,0.00021667112918190602
489.84505800603415,0.0002173004131257186
489.86505800603413,0.00021793502818476994
489.88505800603417,0.00021857497327807442
489.90505800603415,0.000219220247092458
489.92505800603413,0.00021987084818204627
489.9450580060342,0.00022052677473291177
489.96506800603413,0.00022118835652418855
489.98506800603417,0.00022185492965154979
490.00506800603415,0.00022252682062561956
490.02506800603413,0.00022320402627790857
490.04506800603417,0.0002238865434929155
490.06506800603415,0.0002245743694752503
490.08506800603413,0.00022526750163325305
490.1050680060342,0.00022596593844073984
490.12506800603416,0.000226669679215623
490.14506800603414,0.00022737872465555933
490.1650680060342,0.00022809307683296923
490.18506800603416,0.00022881273944291275
490.20506800603414,0.0002295377177237679
490.2250680060341,0.00023026801873665968
490.24506800603416,0.00023100365082749462
490.26506800603414,0.0002317446238000172
490.2850680060341,0.00023249094920882582
490.30506800603416,0.0002332426391226497
490.32506800603414,0.00023399970691492488
490.3450680060341,0.0002347621665822571
490.36506800603416,0.0002355300327131357
490.38506800603415,0.00023630332024647226
490.4050680060341,0.00023708204447265346
490.42506800603417,0.0002378662206376704
490.44506800603415,0.00023865586406656222
490.46506800603413,0.00023945098992965273
490.48506800603417,0.00024025161327101375
490.5050780060341,0.00024105815331102853
490.52507800603416,0.00024186981866617272
490.54507800603415,0.0002426870258389307
490.5650780060341,0.0002435097894884905
490.58507800603417,0.00024433812494413103
490.60507800603415,0.0002451720477065018
490.62507800603413,0.0002460115741587812
490.64507800603417,0.0002468567217055574
490.66507800603415,0.0002477075088788722
490.68507800603413,0.0002485639554841734
490.70507800603417,0.0002494260827881944
490.72507800603415,0.00025029391358556376
490.74507800603413,0.00025116747217219853
490.7650780060342,0.00025204678428019745
490.78507800603415,0.00025293187699213513
490.80507800603414,0.0002538227792300631
490.8250780060341,0.00025471952064636715
490.84507800603416,0.00025562213219362833
490.86507800603414,0.0002565306458748805
490.8850780060341,0.00025744509444662036
490.90507800603416,0.00025836551136057675
490.92507800603414,0.00025929193047291024
490.9450780060341,0.00026022438600756785
490.96507800603416,0.0002611629121080862
490.98507800603414,0.00026210754289638754
491.0050780060341,0.000263058312160665
491.02508800603414,0.0002640157333552286
491.0450880060341,0.0002649788824139494
491.06508800603416,0.0002659482690109902
491.08508800603414,0.00026692392537732367
491.1050880060341,0.00026790588377255343
491.12508800603416,0.00026889417675180887
491.14508800603414,0.0002698888370159423
491.1650880060341,0.0002708898984258978
491.18508800603416,0.0002718973957225201
491.20508800603415,0.00027291136515310803
491.2250880060341,0.00027393184445658283
491.24508800603417,0.0002749588731579726
491.26508800603415,0.00027599249245606147
491.28508800603413,0.0002770327455833165
491.30508800603417,0.0002780796771350504
491.32508800603415,0.0002791333332896769
491.34508800603413,0.00028019376217206784
491.36508800603417,0.00028126101233958366
491.38508800603415,0.0002823351337762015
491.40508800603413,0.0002834161770423338
491.4250880060342,0.0002845041932508621
491.44508800603415,0.00028559923377486865
491.46508800603414,0.0002867013502602559
491.4850880060342,0.00028781059413001265
491.50508800603416,0.0002889270167560279
491.52508800603414,0.00029005066916696287
491.5450880060341,0.00029118160210077023
491.56509800603413,0.0002923204367857868
491.5850980060342,0.0002934660850577484
491.60509800603415,0.00029461916428949686
491.62509800603414,0.00029577972418883827
491.6450980060341,0.000296947815226208
491.66509800603416,0.0002981234879165426
491.68509800603414,0.0002993067937649875
491.7050980060341,0.0003004977854390254
491.72509800603416,0.00030169651687994635
491.74509800603414,0.0003029030434899648
491.7650980060341,0.00030411742237472847
491.78509800603416,0.0003053397124307575
491.80509800603414,0.0003065699742990338
491.8250980060341,0.0003078082703028811
491.84509800603416,0.00030905466432170996
491.86509800603415,0.00031030922248487074
491.8850980060341,0.0003115720116807828
491.90509800603417,0.0003128431003562462
491.92509800603415,0.00031412255823176047
491.94509800603413,0.0003154104559271033
491.96509800603417,0.00031670686495534995
491.98509800603415,0.00031801185737599175
492.00509800603413,0.00031932550584011786
492.02509800603417,0.0003206478830272366
492.04509800603415,0.0003219790618101292
492.06509800603413,0.0003233191148700097
492.08510800603415,0.0003246687914662152
492.10510800603413,0.00032602681471103083
492.12510800603417,0.0003273939287987362
492.14510800603415,0.0003287702057612909
492.16510800603413,0.0003301557171982973
492.18510800603417,0.00033155053566238983
492.20510800603415,0.00033295473374175117
492.22510800603413,0.0003343683852091171
492.2451080060342,0.00033579156522363905
492.26510800603415,0.0003372243504516517
492.28510800603414,0.00033866681929838266
492.3051080060342,0.0003401190522100917
492.32510800603416,0.0003415811317952004
492.34510800603414,0.00034305314278283575
492.3651080060341,0.000344535171979721
492.38510800603416,0.000346027308136481
492.40510800603414,0.00034752964283995733
492.4251080060341,0.0003490422686976937
492.44510800603416,0.00035056528034632515
492.46510800603414,0.0003520987741201864
492.4851080060341,0.00035364284758913575
492.50510800603416,0.00035519759955417407
